content,sentiment,sentiment_score,like_count,sub_comment_count,content_len,create_time,topics,segments
某一天，我突然意识到，没有人知道全貌，不管是什么的全貌，通通没有人知道准确的来龙去脉，小到路边发生的事故，大到国家发展和变化，所以整合起来，就是个人保留个人的观点，对无数个某个节点的观点。有点像蝼蚁，但就是这样,neutral,0.0,1379.0,25.0,105,1748225955000.0,,
其实越到后面越发现，唯心主义才是对的。这个世界因我呼吸而存在，因我生活的方式而展现，一旦我死亡了这个世界也就覆灭了，所以我思故我在，人得注重自己,neutral,0.0,127.0,8.0,72,1748397584000.0,,
35岁了才明白自洽的道理，才明白卷死卷活没有意义活得最久的才是最后的赢家,neutral,0.0,42.0,7.0,36,1748231984000.0,,方向迷茫型
[笑哭R]我甚至觉得世界没有真相 只有立场 人可以有多个视角 但是立场决定了他说什么做什么,neutral,-1.0,2.0,3.0,45,1784628094000.0,,
感谢手机监听，刚跟我妈吵架就是因为她指责我的穿衣打扮，我哭着把自己的想法表达了。还好，比起以前，我真的进步了，不会真的往心里去然后难受极了。,positive,1.6,259.0,36.0,70,1748220494000.0,自我接纳与成长,积极成长型
所以世界的本质其实是小马过河，而不是草台班子,neutral,0.0,48.0,2.0,22,1748275579000.0,,
向内求应该看什么书，我现在很想看书但不知道看什么好,neutral,1.3,7.0,8.0,25,1748228030000.0,,
跟我现在很像！！我只留下了小红书除了上班 下班有空就做副业兼职健身  晚上12点前必须睡 我感觉很充实 每天都可以有收获 不仅是钱还有身体健康,positive,1.6,152.0,25.0,71,1657250886000.0,自律与习惯,积极成长型
今天中午和先生沟通我们婚姻存在的问题，发现对方疲于应付，沟通不了，这几年夫妻之间出现了原则性的问题，二宝才刚刚一岁，虽然经济独立，可是不适合离婚，也承认对他还有感情，可是各种问题依旧存在于婚姻中，他也知道我们之间的问题在不沟通上，却不作为，我想放弃了，戒爱，让自己成长起来，报了瑜伽，因为太着急，让自己练受伤了，现在内心很受挫，太着急让自己赶紧成长起来，想着就算哪天决心离开或者“被离开”，也能很好的面对未来的生活，看到您这篇文章感觉很励志，希望自己能坚持，做一个自律的自己，做一个自律的妈妈，希望姐妹们能给我打气[微笑R],positive,19.599999999999998,51.0,22.0,262,1658815799000.0,"教练方法与关系,自我接纳与成长,自律与习惯","习惯崩盘型,积极成长型"
有自律群吗？求加入,neutral,1.0,11.0,20.0,9,1657347569000.0,自律与习惯,
怎么加入,neutral,0.0,35.0,10.0,4,1657173801000.0,,
你确定《活着》是治愈书单[哭惹R][哭惹R][哭惹R],negative,-2.0,4.0,10.0,27,1658820577000.0,自我接纳与成长,
我也想如此自律，但孩子和老公总得分点时间陪呀[笑哭R]感觉你的时间里没有老公、孩子、家庭琐事……,neutral,0.0,9.0,6.0,48,1661222271000.0,自律与习惯,
一个宝妈带两个孩子该怎么自律呢呵呵,neutral,1.0,1.0,4.0,17,1658654696000.0,自律与习惯,
好棒啊，静下心来，慢节奏的生活才是最好品质的生活,positive,2.6,5.0,3.0,24,1657186141000.0,,
我觉得小红书是个特别好的地方，正能量的文章比较多，不像某音，看久了会让人很气愤感慨这个世界怎么了！看到你，觉得我们应该都这样生活才对！,positive,3.8,29.0,3.0,67,1657498677000.0,,
早睡早起，坚持早起运动。已坚持一个多月了。不为别的，只为有一个健康的身体,positive,3.0,2.0,3.0,36,1657315493000.0,自律与习惯,
这个视频应该多多推给男生……给我看干嘛,neutral,0.0,6901.0,196.0,19,1781477673000.0,,
我觉得女孩子也需要和男的交流，有助于祛魅和治疗恋爱脑[偷笑R],neutral,0.0,1230.0,22.0,31,1781500294000.0,,
这里是🍠还好，别的平台私信记得关.....,neutral,-1.0,575.0,7.0,21,1781610644000.0,,
贾母夸宝玉是有女孩一般品格的男孩[doge],neutral,0.0,2908.0,16.0,22,1781434597000.0,,
有姐姐的弟弟一般也尊重女性，因为从小被调教[笑哭R],neutral,-1.0,938.0,71.0,26,1781457195000.0,,
感觉很善良心思细腻就会被说gay[叹气R],neutral,0.0,145.0,9.0,21,1781779637000.0,,
不是对女性的尊重，是对人的基本尊重。,neutral,0.0,771.0,4.0,18,1781603175000.0,,
宝宝，你的共情力，你的细腻，其实是你本身就拥有的，女孩子更多是给你传递能量,neutral,1.0,3887.0,22.0,37,1781499071000.0,,
现在小学男生更是重灾区,neutral,0.0,152.0,8.0,11,1781567337000.0,,
其实是相互的，女生也要多和男生交流，也能看到自己平时看不到的一面。国内不好的一点就是从小就把男女分化开来，初高中男女走近一点就可能会被怀疑是谈恋爱，有些地方男女还不能同桌。所以这样男生女生长期缺乏交流的情况下两性对话是很困难的，长此以往双方都会活在自己的圈子和世界里并且失去和异性交流的能力,neutral,0.0,1065.0,24.0,145,1781612389000.0,教练方法与关系,
,neutral,0.0,5275.0,77.0,0,1776065491000.0,,
长大后的照片看似网红脸实际是因为很多人都会p图。博主是直接长成了p完的样子[笑哭R],neutral,-1.0,0.0,50.0,42,1775924294000.0,,
女娲你不会感到不好意思吗,neutral,0.0,0.0,175.0,12,1775929306000.0,,
为什么小时候更惊艳呢，虽然现在也超美,neutral,0.0,1906.0,53.0,18,1775926279000.0,,
在绝对美貌的帖子下面就清静了，没人晒自己的照片,neutral,0.0,7165.0,110.0,23,1776177932000.0,,
美女你随便吧,neutral,0.0,4501.0,61.0,6,1776088016000.0,,
虽然你现在也很好看，但是你小时候更好看[萌萌哒R],neutral,0.0,563.0,4.0,25,1775924730000.0,,
为什么感觉你爸爸妈妈都没有长得特别牛逼，但是你可以长得这么牛！！跟爸爸妈妈没那么像,neutral,0.0,535.0,44.0,41,1776129612000.0,,
感觉可以多试试不一样的风格 韩系是属于普通美女小美的赛道 你完全大美啊姐！这个风格特别舒适圈 其实可以试试跳出舒适圈,neutral,0.0,2180.0,19.0,58,1775929133000.0,,
sorry  i know you r pretty but can't  remember your face,neutral,0.0,94.0,3.0,56,1775927782000.0,,
1.我沉浸于吃饭。2.我不用努力就比别人吃得多。3.吃不到好吃的我从来不服气，总要下顿吃回来。结论：,neutral,0.0,0.0,441.0,50,1762415963000.0,,
没用，ADHD做啥都沉浸，兴趣爱好一大堆一旦开始就控制不住自己废寝忘食。,neutral,-1.0,3445.0,184.0,36,1762414634000.0,拖延与行动障碍,
我感觉我的说出来要被骂[捂脸R]，1.我沉浸看耽美小说和漫画。2.我一般可以找到不花钱的盗版看。3.找不到未删减版的我就不服气，我想办法到处找，直到吃上饭[捂脸R],neutral,0.0,2598.0,195.0,82,1762625744000.0,,
三十多岁爱好画画画手账，有时一个人在家能画十来页，已经画了两本，天天琢磨怎么再画好[偷笑R],neutral,1.3,2687.0,203.0,46,1762473917000.0,,
1.我沉浸于看电视剧，2.我不用努力就能比别人看的多，3.没看到好看的我从来不服气，总会有时间再找。结论：,neutral,0.0,422.0,33.0,53,1762424974000.0,,
其实我什么天赋都没有,neutral,0.0,46.0,49.0,10,1762998585000.0,,
看小说，一看到好看的就忘了时间，找不到好看的就努力找，看到好看的就很快乐,neutral,1.3,117.0,20.0,36,1762417282000.0,,
1.我沉浸于给男人写小作文，2.我毫不费力就能写个几万字小作文，3.男人越不爱我我越能写，结论有吗？[呃R][呃R][呃R],neutral,0.0,332.0,70.0,62,1762520854000.0,,
喜欢并擅长数学，可惜没有出路，只好学了别的[捂脸R],neutral,1.0,3.0,21.0,26,1762417068000.0,,
我做面包超沉浸，把抑郁症都做好了；纯业余靠自己摸索，喜欢在口感和组织细腻上不断精进和超越；失败了也不在乎继续做。现在几乎是谁吃都说好吃，而且用的是普通面粉。带孩子也是这样。所以现在全职在家带孩子，时不时做点面包自己吃。挺开心的就是变不了现[笑哭R],neutral,0.0,120.0,37.0,124,1762479916000.0,情绪与内耗,
点@楚宁的小助理 找楚宁🉐小红薯运🈺经验分享,neutral,0.0,0.0,1.0,22,1717946994000.0,,
停止后悔，不再犹豫！,neutral,-1.0,441.0,11.0,10,1656513012000.0,,
做什么事都静不下心来，想做什么，又什么都没有做，晚上就开始后悔，第二天重复前一天，日复一日，要…完蛋……了,negative,-2.0,84.0,10.0,53,1656609819000.0,拖延与行动障碍,
天啊，我全中，我结婚以后怀孕了因为身体差没有保住，从那以后就感觉没有以前开心了，只想一个人待着，有时候一两天不吃饭，有时候一顿吃很多，去医院检查身体比之前更差了，焦虑，心肌缺血，最近也是一样，啥都不想做,neutral,-1.0,1.0,4.0,101,1658674521000.0,情绪与内耗,情绪内耗型
我每天都坚持看书[doge](小红书),neutral,1.0,11.0,4.0,19,1656928604000.0,自律与习惯,
哈哈，只想学习，不想内耗,neutral,-1.0,2.0,4.0,12,1656509828000.0,情绪与内耗,情绪内耗型
没有系统的行动计划，总是做一些零碎的事情，一时兴起开始做，做一段时间又开始迷茫，再重新审视自己，又开始之前的事情，然后重复，感觉每一次都回到了原点，迷茫，疲惫总是明确不了方向，不知道怎么办，不知道怎么做,negative,-4.0,5.0,3.0,101,1663459263000.0,"效率与工具,拖延与行动障碍,目标与计划,情绪与内耗","方向迷茫型,情绪内耗型"
我要戒掉打麻将，要开始学习，可以推荐书籍给我，谢谢,positive,2.0,1.0,3.0,25,1659175338000.0,拖延与行动障碍,
怎么样才能成为运营博主呢,neutral,0.0,1.0,3.0,12,1657494540000.0,,
根本控制不住[哭惹R][哭惹R]，这段时间跟宿舍关系发生变化，一直内耗，总是开解自己，但是一回到宿舍又开始了，有没有人互相开解一下的[哭惹R],negative,-4.0,3.0,3.0,71,1695541585000.0,"情绪与内耗,拖延与行动障碍",情绪内耗型
很喜欢这次观夏的夏日五周年主题“翻阅时光的痕迹”。花一整个下午读完评论区的所有留言，觉得很怅然。然而还是觉得回顾遗憾的意义在于向前看。如果有此刻不能释怀的爱和遗憾，就用力地怀揣着它们去更广阔的世界寻找答案吧。uu们，祝幸福，祝顺利。,positive,4.800000000000001,185.0,2.0,116,1776853305000.0,"效率与工具,自我接纳与成长",方向迷茫型
"“友情最可怕的不是绝交，而是我们已经不联系了，但我的妈妈还记得你的名字。”真的是这样。
",neutral,0.0,6851.0,113.0,44,1776706053000.0,,
“有人在我生命往来穿梭，留下一部分她们，带走一部分我。”,neutral,0.0,3060.0,42.0,28,1776700635000.0,,
其实我成长过程的少女心事一直都是友情,neutral,1.0,2934.0,31.0,18,1776709865000.0,自我接纳与成长,积极成长型
可是想起那些袒露真心的夜晚心里又会隐隐作痛，就像永远不会停的阴雨天..,neutral,0.0,892.0,20.0,35,1776687992000.0,,
还是很怀念过去坐在天台畅想未来的我们，以及那些诱人的美好的约定和期待，从大大方方说“你就是我最好的朋友”到现在因为不确定而再也说不出口，想到这些有点淡淡的伤心，没办法也很无力，成长为大人的我们不断地，不断地拥有彼此的生活和新的朋友。谁也没有错，只是我们不约而同在无数个需要的安慰的时候，激动万分的时候不再坚定选择分享给对方而已。很谢谢你陪伴我走过一段如此美妙的少女时代，但我要放下你继续向前了。,positive,5.699999999999999,855.0,10.0,197,1776694501000.0,"情绪与内耗,自我接纳与成长,教练方法与关系","方向迷茫型,情绪内耗型,积极成长型"
我最近逐渐意识到一个非常显而易见的事实：只有我会一直陪着我自己，但当我并不知道我该如何陪伴着我自己时，我感动迷茫,neutral,0.0,1339.0,32.0,56,1776703348000.0,"教练方法与关系,情绪与内耗",方向迷茫型
不懂不明白就默默流泪,neutral,0.0,179.0,3.0,10,1776692171000.0,,
这时候就要掏出卷老师的夏令营理论…,neutral,0.0,75.0,4.0,17,1776697459000.0,,
可是 我还是觉得友情很重要 很重要 我不能什么都不做 默许缘分让我们离开[抽泣R],neutral,0.0,39.0,7.0,41,1776702631000.0,,
看了半天，不还是得在乎钱吗。。。,neutral,0.0,2006.0,53.0,16,1717406805000.0,,
我被亲戚骗走了700万，原来是我的价值观有误[笑哭R],neutral,-1.0,4.0,4.0,27,1717484814000.0,,
请问这是什么电影/剧的片段啊？,neutral,0.0,10.0,10.0,15,1717448157000.0,,
这部电影我好像看过啊 想不起名字了,neutral,0.0,0.0,2.0,17,1717433093000.0,,
坏事还没发生就提前焦虑，会不会，提前焦虑考虑多一些，有时候坏事就不会发生呢？[doge],negative,-2.0,63.0,34.0,44,1717488271000.0,情绪与内耗,情绪内耗型
大部分鸡汤都是有毒的[笑哭R],neutral,-1.0,20.0,3.0,15,1717573023000.0,,
只要想钱还是会内心不平静，够吃就可以了,neutral,0.0,1.0,2.0,19,1717681700000.0,,
能被这个鸡汤感动的，只是那种财富已经小小自由，未婚未育的人感触最深吧？,positive,2.0,16.0,2.0,35,1717549374000.0,,
我就是这样的心态：无所谓，反正顺其自然就会解决，但现在也有个很大的缺点，没有生活规划，因为不会提前焦虑。,neutral,-1.0,7.0,3.0,52,1717685145000.0,"目标与计划,情绪与内耗",情绪内耗型
看到我的钱三个字就知道这是废话文学了[哭惹R]然后更焦虑了[石化R],negative,-2.0,561.0,14.0,34,1717425055000.0,情绪与内耗,情绪内耗型
不敢想象装修之前主包跑了多少趟才会有这么丝滑！！！果断关注了[害羞R][害羞R],neutral,0.0,0.0,135.0,40,1768019123000.0,,
我会在这个舒服地毯坐下发现玩了2小时手机,neutral,1.0,0.0,561.0,20,1768126902000.0,,
我准备住进去了哦,neutral,0.0,0.0,153.0,8,1768043812000.0,,
洁癖看的好爽谁懂……休息区就是干净区域……,neutral,0.0,9005.0,46.0,21,1768070676000.0,,
从风水角度来说，进门就是洗手间不太好[捂脸R],neutral,0.0,717.0,68.0,23,1768058024000.0,,
没有男人孩子所以家里很干净很舒服,positive,1.6,0.0,82.0,16,1768071854000.0,,
我将会趴在这里撅个大腚扣手机扣半个点儿[微笑R],neutral,0.0,0.0,126.0,24,1768220958000.0,,
挺好的，就是卧室离门这么近我会没安全感,neutral,1.3,0.0,48.0,19,1768141194000.0,,
我真的佩服一回家就洗澡的人，太有行动力了。我进门直奔沙发躺下，不搞到硬要睡了是不会再起身的，中间要啥东西一律喊老公拿，起不来一点[捂脸R],neutral,1.3,7662.0,75.0,69,1768020716000.0,拖延与行动障碍,
第一次想结婚了,neutral,0.0,207.0,48.0,7,1768011993000.0,,
,neutral,0.0,0.0,606.0,0,1770107704000.0,,
当你转身准备出门 碰巧看到我拎包入住[偷笑R],neutral,0.0,0.0,460.0,23,1770046182000.0,,
但凡有一项碰到了手机就都完了,neutral,0.0,0.0,79.0,14,1770113078000.0,,
我想问……全磁吸～会不会影响磁场,neutral,0.0,6401.0,124.0,16,1770119007000.0,,
主播主播，这个房子一共花了多少钱？,neutral,0.0,68.0,29.0,17,1770268749000.0,,
看到洗衣机那我觉得设计不行了，这样洗衣机很容易被水撒到，长期在潮湿环境很容易坏。而且洗衣机周围都是缝隙，冲凉房这么潮湿很容易滋养细菌。,negative,-1.9,1363.0,101.0,67,1770119997000.0,,
,neutral,0.0,5171.0,19.0,0,1770134027000.0,,
看了好想离婚，把大房子卖了，买一套这样的小房子一个人住啊[笑哭R],neutral,0.0,9.0,2.0,33,1770170326000.0,,
洗衣机在湿哒哒的淋浴房里？[石化R],neutral,0.0,8.0,4.0,18,1770523690000.0,,
绝对不止40平，因为我真的就住40平，看过房东房产证,neutral,0.0,226.0,27.0,26,1770112602000.0,,
一些被问到的具体的学习方法/case记录在主页！以后也会分享一些大学生活/读研的经验。谢谢大家一直对我的各种抽象言论的支持[合十R][呃R],positive,2.0,247.0,8.0,70,1747794381000.0,"效率与工具,教练方法与关系",教练学习者
其实有的时候完美主义+拖延症也可能是因为我们期待（设想）了一个非常完美的结果，我们发现要想达到这个结果需要非常的费劲，so不想开始、不想细想。但是其实这个“完美结果”不一定是真实的（可操作可实现的），他可能只是一种理想的想象。所以从开始开始吧，完成比完美更重要,positive,1.6,2075.0,18.0,130,1747782457000.0,拖延与行动障碍,拖延挣扎型
雷军的那句话对我很受用：先做成一坨💩，然后再优化,neutral,0.0,5998.0,58.0,24,1747826147000.0,,
"我去 本来看字太长都划走了 但心里头总觉得还是要看一看 一看真的说的太牛逼了[赞R][赞R]
“在这样极端的高压下，我一下子绝望地意识到，就像在等待牡鹿的哈利猛然回头发现我爹竟是我自己一样，我的未来里并没有一个'更好的自己'。我有且永远只有此刻的我。我所追寻的结局，不过是之前的每一刻的积分。”",positive,1.6,3736.0,50.0,147,1747761241000.0,,
博主，还是想问一下，其实您说的这些我也大致想到过这一层，但是 关于“立即去做”这件事，我觉得我还是没有很好的push自己的点，还是会存在很大的畏惧心理，恐惧“开始”的这个动作，因为怕犯错。（这里其实很多人会说，别怕，点做就行。 但不知道怎么讲，总觉得这里是迈不开脚的[哭惹R]）请问博主在这个点 是否有更好的动力提供源？可以帮助自己更快的“先做再说”[哭惹R],neutral,0.0,12.0,3.0,180,1747843547000.0,"情绪与内耗,拖延与行动障碍",
所以应该怎么做[哭惹R]本来以为能看到方法结果变成绚烂日出极昼了，体会不到啊[哭惹R][哭惹R][哭惹R]能说的具体点吗道理都懂主要是控制不住自己做不到啊,negative,-4.0,107.0,16.0,77,1747778585000.0,效率与工具,教练学习者
字好多，先点赞找个时间再完完整整看一遍[皱眉R],neutral,1.0,23.0,24.0,24,1748322757000.0,,
我解决完美主义的办法就是拖延，拖到不得不做了然后极限完成，不给自己死扣细节的时间和机会。就是容错率比较低…,neutral,0.0,76.0,9.0,53,1747886442000.0,拖延与行动障碍,拖延挣扎型
“完美主义+拖延”像是因为对未来一种不确定性的恐惧，有点像“颅内高潮”，时间都花在了想和怕上，脑子以为行动了，实际上身体上并未有任何动作。其本质上是在追求掌控感，还有一个认知误区就是你默认存在一条“完全正确且完美的路径”,neutral,-1.0,248.0,2.0,110,1748141429000.0,"拖延与行动障碍,情绪与内耗,目标与计划",拖延挣扎型
拖延可能就是在学习上缺乏掌控感导致的。我本人很喜欢玩植物大战僵尸的冒险关卡而不喜欢玩砸罐子这种随机关，就是因为我有一套通过多次实战经验总结的战术，不能说战无不胜攻无不克，但是至少80%的胜率，而砸罐子太随机了，我根本没机会摆我的战术，掌控感大大降低，所以很不喜欢玩。现在一想，学习不也是这样吗？,positive,1.9,20.0,6.0,147,1750607549000.0,"拖延与行动障碍,效率与工具",拖延挣扎型
我还记得有个日娱明星为了减肥用左手吃饭，结果后来左手拿筷如火纯青的故事……,neutral,0.0,414.0,4.0,37,1748933821000.0,,
来刷评论区了。,neutral,0.0,3032.0,41.0,7,1748869499000.0,,
起床我就用的1234567，起床！然后睡着了[石化R],neutral,0.0,1578.0,27.0,27,1748877624000.0,,
那个背单词的有木有链接[哭惹R]我找的几个都不太好,neutral,-1.0,3.0,2.0,25,1748910913000.0,,
有没有去掉中文版的呀[哇R],neutral,0.0,12.0,9.0,14,1748881114000.0,,
想问问大家我现在是已经休学了。但是我真的 一点自制力也没有  ，熬夜熬通宵又睡到第二天下午才醒，制订了一些计划，学习的，运动的，都懒得去做，怎么办啊 我清醒地意识到我根本没有任何自制力 怎么办啊 我特别焦虑 我。唉,negative,-1.6,1.0,7.0,107,1777135067000.0,"目标与计划,情绪与内耗",情绪内耗型
更多的戒掉手机的方法，在窝主页的最下面的那三个帖子 ，需要的小宝可以看看！,neutral,0.0,68.0,4.0,37,1748865492000.0,效率与工具,教练学习者
这个帖子分享了戒掉手机的方法第一倒数七秒 就去做 第二不要畏难 最困难的事在5秒内也可以粗糙完成,neutral,1.0,0.0,0.0,48,1781712633000.0,效率与工具,教练学习者
放不下了，因为刚高考完[皱眉R],neutral,0.0,30.0,0.0,16,1749488748000.0,,
"完美主义和拖延经常是一对：因为要求太高，所以不敢开始；不开始，就不会面对""还不够好""的那一刻。但其实，不完美的开始，比完美的等待更有价值。先做出来，再慢慢变好，这才是能走远的节奏。你已经意识到了，就是改变的开始。",positive,3.2,1.0,0.0,106,1776585108000.0,"拖延与行动障碍,自我接纳与成长","拖延挣扎型,积极成长型"
"《掌控习惯》里有一段话：“人们很容易低估每天进行微小改进的价值，也很容易高估某个决定性时刻的重要性。但只要你愿意坚持下去，起初看似微小和不起眼的变化，会随着岁月的积累，将复合成显著的结果。”

而弱化用词的拖延症消解法，也让人想到关于自我发展心理学《了不起的我》一书中提出的“小步子原理”。它不是一个让我们最终获得成功的策略，而是能有所行动的策略，也就是说小步子原理重点不在于结果，而是行动。不去设定太巨大的任务，只让自己专注眼下这一小步，就这样，大象才能迈开腿。

所以“如果你意志力较弱，微步骤有时就是你前进的唯一途径。学会爱上它们，你会看到不可思议的结果。”",positive,3.8,1669.0,39.0,282,1735479982000.0,"自律与习惯,拖延与行动障碍,目标与计划","拖延挣扎型,习惯崩盘型"
是呀 有时候想着就刷一会抖音 就能刷上两小时,neutral,0.0,2891.0,130.0,22,1735527108000.0,,
我每天都是随便活两下，不死就行了,neutral,0.0,2433.0,56.0,16,1735485178000.0,自律与习惯,
那如果是我要写论文呢,neutral,0.0,9.0,11.0,10,1735694806000.0,,
把找不到自己的价值改成健康的活着就行,neutral,0.0,661.0,14.0,18,1735543114000.0,,
中度拖延的我，就是2016年看了《微习惯》才考在职研究生，每天百词斩，顺利过关，然后写论文也是[失望R]每天一点点，产假结束，每天晚上等娃睡了推进一点，基本完成大头[偷笑R]后面看得很多畅销书。都是这个原理。非常喜欢陈海贤老师的《了不起的我》！,neutral,1.3,81.0,11.0,122,1735486542000.0,"拖延与行动障碍,自律与习惯","拖延挣扎型,习惯崩盘型"
“我要练一小时口语”怎么改呢？,neutral,0.0,26.0,7.0,15,1735894311000.0,,
怎么哄自己早睡啊,neutral,0.0,12.0,10.0,8,1737734525000.0,,
刷到自己[石化R]嗯很开心分享被看见，新人博主有动力再去写两个字啦[派对R],positive,3.9000000000000004,110.0,7.0,38,1735575236000.0,自我接纳与成长,
我要上班要改成怎么想[捂脸R],neutral,0.0,1.0,8.0,15,1736046132000.0,,
懂了，从平躺变侧躺就行[doge],neutral,0.0,2747.0,53.0,17,1707788017000.0,,
努力不是加法么，谁给你说让你开方啊[扶墙R],neutral,0.0,118.0,6.0,22,1707800150000.0,,
每天学习0.01，学习0天，0.01⁰=1,neutral,0.0,1447.0,51.0,21,1707790803000.0,自律与习惯,
拖延症选择明天再看（不一定[捂脸R]），希望有人踢踢我,neutral,0.0,884.0,48.0,27,1707768706000.0,拖延与行动障碍,"拖延挣扎型,方向迷茫型"
我建议你每天练跳高，每天多跳1%。十年之后直接起飞。,neutral,0.0,629.0,9.0,26,1707776719000.0,自律与习惯,
才37.8？那我不干了[doge],neutral,0.0,9.0,4.0,17,1707821339000.0,,
点开看了一眼，然后发现字太多了，不想看了[偷笑R],neutral,0.0,149.0,8.0,25,1707805918000.0,,
第一张图不太理解，不应该是乘365吗，为什么是365次方[kissR],neutral,1.0,2.0,3.0,35,1707785521000.0,,
1-2-3法则戒掉拖延症,neutral,-1.0,8.0,5.0,12,1708093889000.0,拖延与行动障碍,拖延挣扎型
这才是真正的真理[偷笑R],neutral,0.0,36.0,4.0,13,1708626988000.0,,
强迫自己看完这篇,neutral,0.0,1877.0,29.0,8,1766032357000.0,,
我连想玩个游戏都要拖延，这还有救吗[笑哭R],negative,-2.0,291.0,21.0,22,1766067062000.0,拖延与行动障碍,拖延挣扎型
我拖延严重到能在要洗澡的时候光着身子在浴室里玩手机半个小时……[失望R][失望R][失望R],negative,-4.0,20.0,1.0,46,1766077323000.0,拖延与行动障碍,拖延挣扎型
我老是原谅自己咋办，每天都在原谅[微笑R],neutral,0.0,60.0,10.0,21,1767599824000.0,"自我接纳与成长,自律与习惯",
可是我脑子里预演一遍成功了之后我就会觉得真的会成功，更加不想动了[捂脸R],positive,2.6,12.0,1.0,37,1766086566000.0,,
1.前脑岛 不要逃避 直面恐惧,neutral,-1.0,459.0,13.0,15,1766016261000.0,情绪与内耗,
洗头会拖延 [捂脸R]没救了,neutral,-1.0,49.0,7.0,14,1766068757000.0,拖延与行动障碍,拖延挣扎型
我的拖延症严重到三周前买了新mac，拖到现在还没输入苹果账户[石化R],neutral,-1.0,51.0,16.0,35,1766170303000.0,拖延与行动障碍,拖延挣扎型
想到一个视频说adhd的人听到下周三交作业时会自动转化成现在不用交[笑哭R],neutral,-1.0,391.0,11.0,38,1767712342000.0,,
[哭惹R]我说视频挺有趣的，竟然删了我的评论。有一点点伤心,neutral,-1.0,7.0,11.0,29,1766031171000.0,,
我现在告诉自己：先做一个垃圾出来！这招还蛮有用，不给高期待，先做了，才有优化的可能。很多时候我一旦开始做了，后续一般会比我脑海里想象中的要容易很多，而且完成真的比完美要重要很多很多。,neutral,1.3,6922.0,122.0,91,1729699523000.0,拖延与行动障碍,
是的，不过还有一个原因是人们对未知的事情会无限扩大恐惧，没有开始做的时候可能会觉得难度巨大，导致不敢入手，我比较喜欢把解决一个问题的不同思路和方法可以看做不同工具，拥有越多工具，就越可能找到适合自己的，越了解一个工具，就越可能运用这项工具去解决问题，希望对你有所帮助。,positive,2.0,4727.0,46.0,134,1728746165000.0,"情绪与内耗,拖延与行动障碍,效率与工具",教练学习者
感觉有这个问题的人都是19、20岁的时候意识到原因，因为我也是，等于是进入大学的节点吧。完美主义总是那么几面：自卑心理+自大表现+在意他人评价对否定拒绝很敏感+不习惯把想干的事做计划做排序+相信每件事都要有'意义'有'原则'+常把产出（比如功课）和自我价值绑定并且不想受挫折所以宁可自我摧毁（拖延、钻牛角尖、罢交）。你还会讨厌小组作业，讨厌要交流不同观点的tutorial，讨厌大学暴露出努力并不一定有回报不努力不一定没回报。我从大一到大三就这个问题不断地斗争，心路方式和po主一模一样，在经历了挂科绩点跌底学籍警告后我只能说人还是要认命，到了最后只委屈了自己，我都不认得曾经对生活有热情有动力的我了,negative,-2.6,1227.0,42.0,300,1729879706000.0,"自律与习惯,目标与计划,拖延与行动障碍","拖延挣扎型,习惯崩盘型,方向迷茫型"
我也是这样，还有个原因就是分不清主次，加上完美主义，就会在很多没必要的事情上花费太多的精力，导致后面没有时间和精力做重要的事情,neutral,0.0,1567.0,19.0,63,1729303713000.0,,
我很同意“把作业当作阶段性任务的人来说，他们的目标只是把作业做完。在学习过程中，作业完成带来的开心又给他们动力继续学习下去，循环往复。”这几句话。因为我现在才发现小学的时候没有什么我在成绩上一定要干嘛干嘛的概念，只是每一次上课我都认真听，每一次作业我都自己写，因为怕上课回答不出来，再写不出来我就很犟，一直死磕，有时候也能磕出来。但是成绩一直不错，后来上了初中有了要好好学的概念给自己制定很多计划，达不到了反而一直很焦虑。一个目标达不到就会一直心里难过，一个做不到就导致后面都无法按原计划推进，成绩一直下滑，心理也出了问题。,positive,7.6,632.0,16.0,262,1729731326000.0,"目标与计划,情绪与内耗","方向迷茫型,情绪内耗型"
好有道理，不过我连洗澡这些小事都有拖延症，是为什么呢[笑哭R],neutral,-1.3,67.0,14.0,31,1730167914000.0,拖延与行动障碍,拖延挣扎型
不同意。拖延症是因为没有自驱力，不够想做就会一直拖着。足够有自驱力一秒都等不了。,neutral,-1.0,29.0,4.0,40,1729787314000.0,拖延与行动障碍,拖延挣扎型
完成比完美庚更重要[黄金薯R],neutral,1.0,38.0,2.0,15,1728622220000.0,,
看完了确定我的拖延就是懒……,negative,-2.0,118.0,9.0,14,1730742430000.0,拖延与行动障碍,拖延挣扎型
那我洗澡也拖到很晚去是为什么，也不需要多完美啊,neutral,0.0,19.0,10.0,23,1729909650000.0,拖延与行动障碍,拖延挣扎型
